V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,27858;0,07860;0,0873;0,08509;0,0852;0,58834;0,55337;0,37710;0,32778;0,60888;0,60168;0,43585;0,42270;0,58937;0,57946;0,27467;0,27423;0,28188;0,28443;1
0,28535;0,06990;0,0786;0,08408;0,0851;0,59819;0,58834;0,36387;0,37710;0,62456;0,60888;0,45333;0,43585;0,57732;0,58937;0,27580;0,27467;0,28377;0,28188;1
0,29925;0,09542;0,0699;0,08886;0,0841;0,59410;0,59819;0,34379;0,36387;0,64721;0,62456;0,49220;0,45333;0,59566;0,57732;0,27772;0,27580;0,28781;0,28377;1
0,30356;0,12247;0,0954;0,09486;0,0889;0,64201;0,59410;0,44487;0,34379;0,63628;0,64721;0,43159;0,49220;0,65163;0,59566;0,27981;0,27772;0,28963;0,28781;1
0,31475;0,16079;0,1225;0,11265;0,0949;0,68076;0,64201;0,44708;0,44487;0,65870;0,63628;0,44184;0,43159;0,67948;0,65163;0,28193;0,27981;0,29630;0,28963;1
0,30860;0,12228;0,1608;0,12042;0,1127;0,64505;0,68076;0,41980;0,44708;0,64694;0,65870;0,42871;0,44184;0,64841;0,67948;0,28382;0,28193;0,30230;0,29630;1
0,31734;0,08129;0,1223;0,13250;0,1204;0,63073;0,64505;0,41368;0,41980;0,62925;0,64694;0,39115;0,42871;0,62579;0,64841;0,28612;0,28382;0,30870;0,30230;1
0,31118;0,05646;0,0813;0,14027;0,1325;0,60189;0,63073;0,36778;0,41368;0,63101;0,62925;0,40178;0,39115;0,60035;0,62579;0,28718;0,28612;0,31109;0,30870;1
0,31549;0,03522;0,0565;0,14938;0,1403;0,58289;0,60189;0,33333;0,36778;0,63013;0,63101;0,39913;0,40178;0,58535;0,60035;0,28881;0,28718;0,31347;0,31109;1
0,32829;0,08201;0,0352;0,16645;0,1494;0,63511;0,58289;0,38581;0,33333;0,65077;0,63013;0,45423;0,39913;0,62177;0,58535;0,29084;0,28881;0,31618;0,31347;1
0,36065;0,22510;0,0820;0,21193;0,1665;0,70012;0,63511;0,43324;0,38581;0,75455;0,65077;0,58205;0,45423;0,69380;0,62177;0,29443;0,29084;0,32659;0,31618;1
0,34515;0,23243;0,2251;0,22252;0,2119;0,67441;0,70012;0,43515;0,43324;0,72405;0,75455;0,57278;0,58205;0,70398;0,69380;0,29856;0,29443;0,33215;0,32659;1
0,35093;0,20261;0,2324;0,23249;0,2225;0,67845;0,67441;0,44896;0,43515;0,74919;0,72405;0,59860;0,57278;0,67640;0,70398;0,30289;0,29856;0,34010;0,33215;1
0,35487;0,13687;0,2026;0,23255;0,2325;0,65398;0,67845;0,40304;0,44896;0,74783;0,74919;0,58932;0,59860;0,62820;0,67640;0,30784;0,30289;0,34798;0,34010;1
0,38034;0,14994;0,1369;0,25079;0,2325;0,63490;0,65398;0,35283;0,40304;0,73810;0,74783;0,55254;0,58932;0,63436;0,62820;0,31382;0,30784;0,35839;0,34798;1
0,39683;0,24775;0,1499;0,29217;0,2508;0,72286;0,63490;0,42069;0,35283;0,79484;0,73810;0,61524;0,55254;0,72540;0,63436;0,31910;0,31382;0,36562;0,35839;1
0,40568;0,27572;0,2478;0,32244;0,2922;0,73125;0,72286;0,42329;0,42069;0,80479;0,79484;0,61328;0,61524;0,74575;0,72540;0,32559;0,31910;0,37773;0,36562;1
0,41073;0,25473;0,2757;0,34708;0,3224;0,73425;0,73125;0,43972;0,42329;0,78629;0,80479;0,56140;0,61328;0,73008;0,74575;0,33217;0,32559;0,38969;0,37773;1
0,38883;0,13625;0,2547;0,35457;0,3471;0,60413;0,73425;0,37336;0,43972;0,77084;0,78629;0,57404;0,56140;0,61454;0,73008;0,33689;0,33217;0,39648;0,38969;1
0,40101;0,09111;0,1362;0,35633;0,3546;0,59231;0,60413;0,31390;0,37336;0,79741;0,77084;0,58882;0,57404;0,57170;0,61454;0,34287;0,33689;0,40062;0,39648;1
0,41233;0,10315;0,0911;0,35521;0,3563;0,59904;0,59231;0,31292;0,31390;0,80534;0,79741;0,58280;0,58882;0,58482;0,57170;0,34956;0,34287;0,40372;0,40062;1
0,40864;0,10594;0,1032;0,34744;0,3552;0,57514;0,59904;0,29690;0,31292;0,77406;0,80534;0,54151;0,58280;0,60195;0,58482;0,35572;0,34956;0,40431;0,40372;1
0,41344;0,11182;0,1059;0,34455;0,3474;0,64826;0,57514;0,41816;0,29690;0,77486;0,77406;0,55052;0,54151;0,64279;0,60195;0,36143;0,35572;0,40485;0,40431;1
0,42611;0,09954;0,1118;0,34502;0,3445;0,64955;0,64826;0,42601;0,41816;0,77730;0,77486;0,53518;0,55052;0,63677;0,64279;0,36756;0,36143;0,41230;0,40485;1
0,42057;0,07539;0,0995;0,34196;0,3450;0,60340;0,64955;0,39437;0,42601;0,77848;0,77730;0,54509;0,53518;0,61789;0,63677;0,37285;0,36756;0,41622;0,41230;1
0,42082;0,07367;0,0754;0,32761;0,3420;0,61418;0,60340;0,41513;0,39437;0,76339;0,77848;0,54715;0,54509;0,61521;0,61789;0,37846;0,37285;0,41792;0,41622;1
0,41024;0,06766;0,0737;0,30826;0,3276;0,57212;0,61418;0,34625;0,41513;0,75566;0,76339;0,53990;0,54715;0,56822;0,61521;0,38311;0,37846;0,41824;0,41792;1
0,40802;0,08309;0,0677;0,27491;0,3083;0,53146;0,57212;0,32119;0,34625;0,74411;0,75566;0,53176;0,53990;0,53033;0,56822;0,38795;0,38311;0,41715;0,41824;1
0,40876;0,06887;0,0831;0,23544;0,2749;0,54858;0,53146;0,35896;0,32119;0,72272;0,74411;0,49961;0,53176;0,54130;0,53033;0,39261;0,38795;0,41368;0,41715;1
0,41774;0,06123;0,0689;0,20162;0,2354;0,57246;0,54858;0,36680;0,35896;0,68131;0,72272;0,38907;0,49961;0,57263;0,54130;0,39708;0,39261;0,41312;0,41368;1
0,42525;0,07953;0,0612;0,19459;0,2016;0,62191;0,57246;0,42158;0,36680;0,72189;0,68131;0,44307;0,38907;0,62418;0,57263;0,40031;0,39708;0,41400;0,41312;1
0,42513;0,09139;0,0795;0,16632;0,1946;0,62764;0,62191;0,44942;0,42158;0,71145;0,72189;0,41603;0,44307;0,63610;0,62418;0,40431;0,40031;0,41698;0,41400;1
0,42562;0,07908;0,0914;0,13396;0,1663;0,62696;0,62764;0,43872;0,44942;0,70536;0,71145;0,41244;0,41603;0,62565;0,63610;0,40805;0,40431;0,42050;0,41698;1
0,46401;0,20656;0,0791;0,13001;0,1340;0,70731;0,62696;0,47251;0,43872;0,72778;0,70536;0,43687;0,41244;0,68202;0,62565;0,41350;0,40805;0,43155;0,42050;1
0,46881;0,25389;0,2066;0,15015;0,1300;0,69984;0,70731;0,43836;0,47251;0,70712;0,72778;0,37819;0,43687;0,71803;0,68202;0,41793;0,41350;0,44176;0,43155;1
0,47447;0,27307;0,2539;0,17760;0,1501;0,71564;0,69984;0,44437;0,43836;0,70144;0,70712;0,36636;0,37819;0,73531;0,71803;0,42181;0,41793;0,45161;0,44176;1
0,41762;0,29815;0,2731;0,17498;0,1776;0,55902;0,71564;0,35113;0,44437;0,59307;0,70144;0,29812;0,36636;0,57491;0,73531;0,42241;0,42181;0,45010;0,45161;1
0,40950;0,34822;0,2982;0,17530;0,1750;0,43239;0,55902;0,22773;0,35113;0,61725;0,59307;0,32811;0,29812;0,40661;0,57491;0,42235;0,42241;0,44688;0,45010;1
0,40802;0,37473;0,3482;0,16515;0,1753;0,41536;0,43239;0,22199;0,22773;0,59329;0,61725;0,28993;0,32811;0,37796;0,40661;0,42331;0,42235;0,43568;0,44688;1
0,37960;0,39405;0,3747;0,18003;0,1651;0,32267;0,41536;0,15734;0,22199;0,52373;0,59329;0,23123;0,28993;0,36404;0,37796;0,42223;0,42331;0,41784;0,43568;1
0,40815;0,16148;0,3940;0,18105;0,1800;0,55497;0,32267;0,38933;0,15734;0,58015;0,52373;0,29752;0,23123;0,52778;0,36404;0,42203;0,42223;0,40458;0,41784;1
0,42980;0,20015;0,1615;0,17960;0,1810;0,63638;0,55497;0,51437;0,38933;0,60965;0,58015;0,31931;0,29752;0,62525;0,52778;0,42308;0,42203;0,40701;0,40458;1
0,42390;0,21840;0,2002;0,17858;0,1796;0,62427;0,63638;0,51739;0,51437;0,57714;0,60965;0,29279;0,31931;0,67010;0,62525;0,42361;0,42308;0,40989;0,40701;1
0,43005;0,23990;0,2184;0,17894;0,1786;0,71913;0,62427;0,63078;0,51739;0,59758;0,57714;0,30742;0,29279;0,70786;0,67010;0,42380;0,42361;0,41430;0,40989;1
0,45773;0,20053;0,2399;0,18976;0,1789;0,71648;0,71913;0,48852;0,63078;0,64557;0,59758;0,35524;0,30742;0,68912;0,70786;0,42566;0,42380;0,42992;0,41430;1
0,46462;0,20775;0,2005;0,20310;0,1898;0,67595;0,71648;0,41541;0,48852;0,67620;0,64557;0,38435;0,35524;0,69353;0,68912;0,42785;0,42566;0,44122;0,42992;1
0,45872;0,20841;0,2078;0,20790;0,2031;0,67599;0,67595;0,42268;0,41541;0,66976;0,67620;0,38820;0,38435;0,69434;0,69353;0,43028;0,42785;0,44700;0,44122;1
0,48862;0,23459;0,2084;0,23023;0,2079;0,74079;0,67599;0,40468;0,42268;0,72080;0,66976;0,44325;0,38820;0,70947;0,69434;0,43431;0,43028;0,45995;0,44700;1
0,50314;0,22781;0,2346;0,25868;0,2302;0,70459;0,74079;0,38466;0,40468;0,73039;0,72080;0,48212;0,44325;0,70585;0,70947;0,43902;0,43431;0,47457;0,45995;1
0,49452;0,21652;0,2278;0,27549;0,2587;0,66230;0,70459;0,38361;0,38466;0,70213;0,73039;0,42968;0,48212;0,69434;0,70585;0,44286;0,43902;0,48192;0,47457;1
0,49489;0,19177;0,2165;0,29021;0,2755;0,67943;0,66230;0,39381;0,38361;0,70299;0,70213;0,43827;0,42968;0,66609;0,69434;0,44635;0,44286;0,48798;0,48192;1
0,48960;0,06093;0,1918;0,29820;0,2902;0,58354;0,67943;0,29802;0,39381;0,69287;0,70299;0,43521;0,43827;0,57411;0,66609;0,44957;0,44635;0,49416;0,48798;1
0,48985;0,05776;0,0609;0,30364;0,2982;0,54477;0,58354;0,29640;0,29802;0,62606;0,69287;0,36734;0,43521;0,54666;0,57411;0,45278;0,44957;0,49440;0,49416;1
0,47816;0,07246;0,0578;0,30687;0,3036;0,53639;0,54477;0,31654;0,29640;0,59731;0,62606;0,36112;0,36734;0,53983;0,54666;0,45349;0,45278;0,48941;0,49440;1
0,47730;0,08448;0,0725;0,30895;0,3069;0,53305;0,53639;0,30435;0,31654;0,58594;0,59731;0,35677;0,36112;0,53019;0,53983;0,45391;0,45349;0,48596;0,48941;1
0,51138;0,15267;0,0845;0,32620;0,3089;0,64007;0,53305;0,42560;0,30435;0,74503;0,58594;0,56094;0,35677;0,61467;0,53019;0,45576;0,45391;0,48926;0,48596;1
0,52098;0,22196;0,1527;0,33950;0,3262;0,66549;0,64007;0,46410;0,42560;0,77614;0,74503;0,56612;0,56094;0,68483;0,61467;0,46093;0,45576;0,49553;0,48926;1
0,52701;0,26700;0,2220;0,34539;0,3395;0,71377;0,66549;0,49808;0,46410;0,78931;0,77614;0,59463;0,56612;0,73477;0,68483;0,46680;0,46093;0,50297;0,49553;1
0,52898;0,23787;0,2670;0,34357;0,3454;0,72148;0,71377;0,50472;0,49808;0,84306;0,78931;0,68968;0,59463;0,71040;0,73477;0,47285;0,46680;0,51313;0,50297;1
0,56946;0,25046;0,2379;0,33687;0,3436;0,73850;0,72148;0,45059;0,50472;0,86340;0,84306;0,66148;0,68968;0,71603;0,71040;0,48234;0,47285;0,53156;0,51313;1
0,56454;0,25778;0,2505;0,33703;0,3369;0,69901;0,73850;0,41178;0,45059;0,81650;0,86340;0,60282;0,66148;0,72192;0,71603;0,49016;0,48234;0,54219;0,53156;1
0,57340;0,25616;0,2578;0,34988;0,3370;0,70663;0,69901;0,38749;0,41178;0,84242;0,81650;0,64775;0,60282;0,72058;0,72192;0,49734;0,49016;0,55268;0,54219;1
0,59407;0,26577;0,2562;0,36371;0,3499;0,75731;0,70663;0,41312;0,38749;0,86768;0,84242;0,65126;0,64775;0,72687;0,72058;0,50585;0,49734;0,56609;0,55268;1
0,58976;0,14358;0,2658;0,36381;0,3637;0,63573;0,75731;0,33049;0,41312;0,81129;0,86768;0,57119;0,65126;0,65725;0,72687;0,51384;0,50585;0,57825;0,56609;1
0,62754;0,27310;0,1436;0,40648;0,3638;0,75119;0,63573;0,42290;0,33049;0,86502;0,81129;0,58862;0,57119;0,73584;0,65725;0,52233;0,51384;0,58986;0,57825;1
0,63824;0,30732;0,2731;0,44643;0,4065;0,75607;0,75119;0,42126;0,42290;0,89411;0,86502;0,61576;0,58862;0,75847;0,73584;0,53101;0,52233;0,60460;0,58986;1
0,62692;0,24599;0,3073;0,45768;0,4464;0,66949;0,75607;0,33943;0,42126;0,82169;0,89411;0,52147;0,61576;0,70518;0,75847;0,53942;0,53101;0,61531;0,60460;1
0,62040;0,20578;0,2460;0,47099;0,4577;0,66355;0,66949;0,40838;0,33943;0,78486;0,82169;0,48613;0,52147;0,64694;0,70518;0,54601;0,53942;0,62057;0,61531;1
0,57893;0,25862;0,2058;0,46658;0,4710;0,45006;0,66355;0,21230;0,40838;0,72784;0,78486;0,46429;0,48613;0,45575;0,64694;0,54980;0,54601;0,61841;0,62057;1
0,58779;0,29033;0,2586;0,45777;0,4666;0,44520;0,45006;0,20652;0,21230;0,74260;0,72784;0,47487;0,46429;0,41893;0,45575;0,55446;0,54980;0,61046;0,61841;1
0,60256;0,23049;0,2903;0,44983;0,4578;0,51529;0,44520;0,29966;0,20652;0,77756;0,74260;0,50922;0,47487;0,49244;0,41893;0,55984;0,55446;0,60332;0,61046;1
0,58779;0,18199;0,2305;0,42890;0,4498;0,49306;0,51529;0,28992;0,29966;0,75144;0,77756;0,54048;0,50922;0,53568;0,49244;0,56475;0,55984;0,59550;0,60332;1
0,58755;0,09258;0,1820;0,40239;0,4289;0,60412;0,49306;0,48432;0,28992;0,77152;0,75144;0,57794;0,54048;0,59968;0,53568;0,56964;0,56475;0,58893;0,59550;1
0,59776;0,07547;0,0926;0,35952;0,4024;0,60776;0,60412;0,48944;0,48432;0,79081;0,77152;0,60146;0,57794;0,58629;0,59968;0,57562;0,56964;0,59269;0,58893;1
0,59050;0,07113;0,0755;0,29977;0,3595;0,54835;0,60776;0,41158;0,48944;0,71846;0,79081;0,42452;0,60146;0,56554;0,58629;0,58128;0,57562;0,59323;0,59269;1
0,60281;0,07213;0,0711;0,26674;0,2998;0,62138;0,54835;0,46876;0,41158;0,72307;0,71846;0,40443;0,42452;0,61682;0,56554;0,58585;0,58128;0,59328;0,59323;1
0,60342;0,07705;0,0721;0,23434;0,2667;0,62370;0,62138;0,40347;0,46876;0,71361;0,72307;0,38729;0,40443;0,62097;0,61682;0,58997;0,58585;0,59641;0,59328;1
0,59825;0,05426;0,0771;0,19805;0,2343;0,58219;0,62370;0,37646;0,40347;0,70121;0,71361;0,33734;0,38729;0,59606;0,62097;0,59353;0,58997;0,59855;0,59641;1
0,58004;0,10764;0,0543;0,15486;0,1981;0,55264;0,58219;0,39433;0,37646;0,59931;0,70121;0,24500;0,33734;0,55322;0,59606;0,59609;0,59353;0,59500;0,59855;1
0,56798;0,17588;0,1076;0,15581;0,1549;0,48698;0,55264;0,31138;0,39433;0,58697;0,59931;0,27080;0,24500;0,47972;0,55322;0,59601;0,59609;0,59050;0,59500;1
0,57820;0,16450;0,1759;0,14762;0,1558;0,51286;0,48698;0,32547;0,31138;0,58931;0,58697;0,25313;0,27080;0,49310;0,47972;0,59670;0,59601;0,58558;0,59050;1
0,56097;0,15724;0,1645;0,15631;0,1476;0,48031;0,51286;0,33076;0,32547;0,52385;0,58931;0,18475;0,25313;0,49779;0,49310;0,59607;0,59670;0,57709;0,58558;1
0,57315;0,08413;0,1572;0,16205;0,1563;0,56225;0,48031;0,39752;0,33076;0,55231;0,52385;0,24844;0,18475;0,55831;0,49779;0,59503;0,59607;0,57207;0,57709;1
0,57549;0,07311;0,0841;0,16591;0,1621;0,60115;0,56225;0,46028;0,39752;0,49135;0,55231;0,16215;0,24844;0,59178;0,55831;0,59432;0,59503;0,57116;0,57207;1
0,57389;0,07107;0,0731;0,15646;0,1659;0,56923;0,60115;0,42557;0,46028;0,47024;0,49135;0,12458;0,16215;0,58736;0,59178;0,59163;0,59432;0,57234;0,57116;1
0,64415;0,37691;0,0711;0,16315;0,1565;0,80581;0,56923;0,58716;0,42557;0,61068;0,47024;0,28486;0,12458;0,76275;0,58736;0,59193;0,59163;0,58553;0,57234;1
0,64686;0,44366;0,3769;0,18212;0,1632;0,78001;0,80581;0,52219;0,58716;0,62660;0,61068;0,32464;0,28486;0,81604;0,76275;0,59292;0,59193;0,60271;0,58553;1
0,62532;0,40904;0,4437;0,18509;0,1821;0,71549;0,78001;0,46017;0,52219;0,66120;0,62660;0,39403;0,32464;0,76878;0,81604;0,59317;0,59292;0,61314;0,60271;0
0,62741;0,33213;0,4090;0,19350;0,1851;0,72548;0,71549;0,48533;0,46017;0,64946;0,66120;0,37392;0,39403;0,67693;0,76878;0,59559;0,59317;0,62353;0,61314;0
0,65202;0,13294;0,3321;0,22005;0,1935;0,60203;0,72548;0,27049;0,48533;0,66637;0,64946;0,36032;0,37392;0,57692;0,67693;0,59881;0,59559;0,63915;0,62353;0
0,64452;0,13339;0,1329;0,23659;0,2201;0,57458;0,60203;0,26943;0,27049;0,67901;0,66637;0,38968;0,36032;0,60490;0,57692;0,60090;0,59881;0,63923;0,63915;0
0,64390;0,12879;0,1334;0,24856;0,2366;0,63087;0,57458;0,34128;0,26943;0,67837;0,67901;0,37400;0,38968;0,63998;0,60490;0,60371;0,60090;0,63864;0,63923;0
0,63357;0,10664;0,1288;0,25256;0,2486;0,59742;0,63087;0,31539;0,34128;0,64282;0,67837;0,33246;0,37400;0,58549;0,63998;0,60601;0,60371;0,64029;0,63864;0
0,64206;0,07056;0,1066;0,26103;0,2526;0,55409;0,59742;0,36307;0,31539;0,67006;0,64282;0,40789;0,33246;0,54733;0,58549;0,60823;0,60601;0,64321;0,64029;0
0,63750;0,04833;0,0706;0,26420;0,2610;0,56201;0,55409;0,38423;0,36307;0,64089;0,67006;0,38220;0,40789;0,56366;0,54733;0,61058;0,60823;0,64031;0,64321;0
0,62975;0,06202;0,0483;0,26616;0,2642;0,54282;0,56201;0,33911;0,38423;0,62645;0,64089;0,37838;0,38220;0,55442;0,56366;0,61192;0,61058;0,63736;0,64031;0
0,62852;0,05898;0,0620;0,26740;0,2662;0,56729;0,54282;0,37373;0,33911;0,63326;0,62645;0,39298;0,37838;0,55657;0,55442;0,61318;0,61192;0,63428;0,63736;0
0,62299;0,08180;0,0590;0,26627;0,2674;0,52959;0,56729;0,37708;0,37373;0,65524;0,63326;0,48748;0,39298;0,52966;0,55657;0,61441;0,61318;0,63216;0,63428;0
0,62323;0,06290;0,0818;0,25748;0,2663;0,54248;0,52959;0,38006;0,37708;0,67659;0,65524;0,51328;0,48748;0,54251;0,52966;0,61657;0,61441;0,62840;0,63216;0
0,61794;0,04946;0,0629;0,23831;0,2575;0,54908;0,54248;0,39550;0,38006;0,64972;0,67659;0,49093;0,51328;0,54947;0,54251;0,61907;0,61657;0,62449;0,62840;0
0,61819;0,04480;0,0495;0,22391;0,2383;0,55305;0,54908;0,38323;0,39550;0,68005;0,64972;0,56453;0,49093;0,55295;0,54947;0,62107;0,61907;0,62217;0,62449;0
0,63000;0,05115;0,0448;0,18957;0,2239;0,59974;0,55305;0,43382;0,38323;0,67932;0,68005;0,54203;0,56453;0,59071;0,55295;0,62452;0,62107;0,62247;0,62217;0
0,61991;0,05242;0,0511;0,16077;0,1896;0,57192;0,59974;0,40940;0,43382;0,65782;0,67932;0,57259;0,54203;0,58683;0,59071;0,62686;0,62452;0,62185;0,62247;0
0,62422;0,05341;0,0524;0,12614;0,1608;0,59776;0,57192;0,42093;0,40940;0,66804;0,65782;0,59679;0,57259;0,59647;0,58683;0,62930;0,62686;0,62205;0,62185;0
0,59653;0,14082;0,0534;0,09430;0,1261;0,52254;0,59776;0,37348;0,42093;0,49908;0,66804;0,35941;0,59679;0,52751;0,59647;0,63043;0,62930;0,61777;0,62205;0
0,60391;0,15698;0,1408;0,10183;0,0943;0,51067;0,52254;0,33846;0,37348;0,50714;0,49908;0,35346;0,35941;0,49873;0,52751;0,62842;0,63043;0,61491;0,61777;0
0,57561;0,21889;0,1570;0,13444;0,1018;0,46158;0,51067;0,32568;0,33846;0,49536;0,50714;0,31823;0,35346;0,46244;0,49873;0,62486;0,62842;0,60404;0,61491;0
0,56540;0,26226;0,2189;0,17408;0,1344;0,42253;0,46158;0,28690;0,32568;0,47418;0,49536;0,31096;0,31823;0,43018;0,46244;0,62186;0,62486;0,59313;0,60404;0
0,56208;0,20933;0,2623;0,20673;0,1741;0,48793;0,42253;0,37100;0,28690;0,42634;0,47418;0,26168;0,31096;0,46405;0,43018;0,61859;0,62186;0,58071;0,59313;0
0,59776;0,21240;0,2093;0,19904;0,2067;0,56428;0,48793;0,42391;0,37100;0,50056;0,42634;0,30872;0,26168;0,55282;0,46405;0,61588;0,61859;0,58095;0,58071;0
0,58718;0,16626;0,2124;0,19752;0,1990;0,61211;0,56428;0,48217;0,42391;0,48341;0,50056;0,29613;0,30872;0,64132;0,55282;0,61301;0,61588;0,57761;0,58095;1
0,57992;0,16604;0,1663;0,19691;0,1975;0,62012;0,61211;0,51056;0,48217;0,48863;0,48341;0,32702;0,29613;0,63984;0,64132;0,60981;0,61301;0,57847;0,57761;1
0,58890;0,14856;0,1660;0,19474;0,1969;0,65340;0,62012;0,49107;0,51056;0,48954;0,48863;0,30708;0,32702;0,61990;0,63984;0,60758;0,60981;0,58317;0,57847;1
0,59715;0,08031;0,1486;0,18308;0,1947;0,57920;0,65340;0,40070;0,49107;0,51154;0,48954;0,34597;0,30708;0,58147;0,61990;0,60533;0,60758;0,59018;0,58317;1
0,59308;0,06931;0,0803;0,17284;0,1831;0,59680;0,57920;0,38260;0,40070;0,51785;0,51154;0,36177;0,34597;0,61253;0,58147;0,60311;0,60533;0,58925;0,59018;1
0,58989;0,06812;0,0693;0,16616;0,1728;0,60778;0,59680;0,38438;0,38260;0,51446;0,51785;0,35400;0,36177;0,60718;0,61253;0,60112;0,60311;0,58979;0,58925;1
0,59505;0,03444;0,0681;0,15743;0,1662;0,59747;0,60778;0,35834;0,38438;0,53288;0,51446;0,35137;0,35400;0,58642;0,60718;0,59945;0,60112;0,59281;0,58979;1
0,59407;0,02551;0,0344;0,15072;0,1574;0,57256;0,59747;0,38778;0,35834;0,53076;0,53288;0,33356;0,35137;0,57638;0,58642;0,59800;0,59945;0,59385;0,59281;1
0,59321;0,01708;0,0255;0,14259;0,1507;0,58119;0,57256;0,38242;0,38778;0,53837;0,53076;0,35975;0,33356;0,58575;0,57638;0,59650;0,59800;0,59306;0,59385;1
0,59948;0,03462;0,0171;0,13656;0,1426;0,60676;0,58119;0,39115;0,38242;0,54877;0,53837;0,34467;0,35975;0,59981;0,58575;0,59558;0,59650;0,59434;0,59306;1
0,59505;0,02260;0,0346;0,12933;0,1366;0,58086;0,60676;0,38182;0,39115;0,52082;0,54877;0,32392;0,34467;0,58683;0,59981;0,59442;0,59558;0,59537;0,59434;1
0,59530;0,02253;0,0226;0,10984;0,1293;0,58418;0,58086;0,39871;0,38182;0,53859;0,52082;0,35377;0,32392;0,58562;0,58683;0,59268;0,59442;0,59542;0,59537;1
0,59050;0,03252;0,0225;0,09689;0,1098;0,57356;0,58418;0,38719;0,39871;0,52292;0,53859;0,33406;0,35377;0,57049;0,58562;0,59121;0,59268;0,59471;0,59542;1
0,59161;0,03540;0,0325;0,07485;0,0969;0,55962;0,57356;0,36356;0,38719;0,57251;0,52292;0,50110;0,33406;0,55884;0,57049;0,58958;0,59121;0,59439;0,59471;1
0,58263;0,05379;0,0354;0,07465;0,0749;0,54734;0,55962;0,37169;0,36356;0,54428;0,57251;0,47322;0,50110;0,54987;0,55884;0,58889;0,58958;0,59102;0,59439;1
0,59468;0,05299;0,0538;0,07032;0,0746;0,57920;0,54734;0,38878;0,37169;0,61399;0,54428;0,53582;0,47322;0,57103;0,54987;0,58843;0,58889;0,59094;0,59102;1
0,63221;0,21823;0,0530;0,10111;0,0703;0,69343;0,57920;0,46353;0,38878;0,69663;0,61399;0,61572;0,53582;0,67506;0,57103;0,59126;0,58843;0,59833;0,59094;1
0,62582;0,24895;0,2182;0,10678;0,1011;0,67316;0,69343;0,45977;0,46353;0,69133;0,69663;0,64883;0,61572;0,70933;0,67506;0,59428;0,59126;0,60539;0,59833;1
0,65067;0,31562;0,2489;0,13252;0,1068;0,76459;0,67316;0,52194;0,45977;0,67235;0,69133;0,57662;0,64883;0,76289;0,70933;0,59871;0,59428;0,61720;0,60539;1
0,66027;0,28619;0,3156;0,17509;0,1325;0,75779;0,76459;0,49868;0,52194;0,70729;0,67235;0,61674;0,57662;0,74374;0,76289;0,60183;0,59871;0,63273;0,61720;1
0,64932;0,15783;0,2862;0,19372;0,1751;0,62688;0,75779;0,35204;0,49868;0,70097;0,70729;0,60784;0,61674;0,65564;0,74374;0,60494;0,60183;0,64366;0,63273;1
0,66433;0,16670;0,1578;0,21703;0,1937;0,68452;0,62688;0,39854;0,35204;0,71131;0,70097;0,61508;0,60784;0,66327;0,65564;0,60916;0,60494;0,65008;0,64366;1
0,65965;0,06973;0,1667;0,23296;0,2170;0,60500;0,68452;0,29668;0,39854;0,68892;0,71131;0,58086;0,61508;0,60490;0,66327;0,61270;0,60916;0,65685;0,65008;1
0,67503;0,10131;0,0697;0,25893;0,2330;0,62051;0,60500;0,30996;0,29668;0,72253;0,68892;0,60176;0,58086;0,62431;0,60490;0,61659;0,61270;0,66172;0,65685;1
0,68291;0,14545;0,1013;0,28339;0,2589;0,67112;0,62051;0,41821;0,30996;0,74169;0,72253;0,61910;0,60176;0,66568;0,62431;0,62108;0,61659;0,66625;0,66172;1
0,67503;0,10171;0,1455;0,29395;0,2834;0,60959;0,67112;0,34702;0,41821;0,71911;0,74169;0,58752;0,61910;0,62954;0,66568;0,62534;0,62108;0,67139;0,66625;1
0,66544;0,09943;0,1017;0,29685;0,2939;0,59639;0,60959;0,38661;0,34702;0,70425;0,71911;0,57776;0,58752;0,59352;0,62954;0,62886;0,62534;0,67161;0,67139;1
0,70235;0,15404;0,0994;0,31959;0,2968;0,65412;0,59639;0,41186;0,38661;0,76949;0,70425;0,62190;0,57776;0,62137;0,59352;0,63427;0,62886;0,68015;0,67161;1
0,71859;0,24116;0,1540;0,34678;0,3196;0,67651;0,65412;0,39497;0,41186;0,78661;0,76949;0,62697;0,62190;0,68831;0,62137;0,64054;0,63427;0,68886;0,68015;1
0,69890;0,24211;0,2412;0,35364;0,3468;0,64488;0,67651;0,41287;0,39497;0,76033;0,78661;0,62846;0,62697;0,69072;0,68831;0,64551;0,64054;0,69206;0,68886;1
0,69583;0,21665;0,2421;0,35073;0,3536;0,66243;0,64488;0,43128;0,41287;0,75459;0,76033;0,61030;0,62846;0,64333;0,69072;0,65055;0,64551;0,69622;0,69206;1
0,72708;0,15072;0,2166;0,36140;0,3507;0,64706;0,66243;0,38754;0,43128;0,81692;0,75459;0,67026;0,61030;0,60999;0,64333;0,65714;0,65055;0,70855;0,69622;1
0,71047;0,14556;0,1507;0,34859;0,3614;0,55915;0,64706;0,32168;0,38754;0,78630;0,81692;0,60838;0,67026;0,59392;0,60999;0,66314;0,65714;0,71018;0,70855;1
